month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,Area sqft,lease_commence_date,Year,remaining_lease,resale_price,Price psf,Precint
1997-12,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,04 TO 06,67,NEW GENERATION,721,1979,1997,80,182000,252.43,Orange Valley
1997-12,CLEMENTI,3 ROOM,345,CLEMENTI AVE 5,10 TO 12,67,NEW GENERATION,721,1979,1997,80,190000,263.52,Orange Valley
1997-12,CLEMENTI,3 ROOM,341,CLEMENTI AVE 5,07 TO 09,67,NEW GENERATION,721,1979,1997,80,195000,270.46,Orange Valley
1997-12,CLEMENTI,3 ROOM,341,CLEMENTI AVE 5,01 TO 03,67,NEW GENERATION,721,1979,1997,80,179000,248.27,Orange Valley
1997-12,CLEMENTI,3 ROOM,431,CLEMENTI AVE 3,04 TO 06,67,NEW GENERATION,721,1979,1997,80,170200,236.06,Clementi AYE
1997-12,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,01 TO 03,67,NEW GENERATION,721,1979,1997,80,221000,306.52,Clementi AYE
1997-12,CLEMENTI,3 ROOM,513,WEST COAST RD,10 TO 12,68,NEW GENERATION,732,1980,1997,81,168800,230.6,West Coast Pride
1997-12,CLEMENTI,3 ROOM,513,WEST COAST RD,13 TO 15,68,NEW GENERATION,732,1980,1997,81,195000,266.39,West Coast Pride
1997-12,CLEMENTI,3 ROOM,514,WEST COAST RD,01 TO 03,68,NEW GENERATION,732,1980,1997,81,178000,243.17,West Coast Pride
1997-12,CLEMENTI,3 ROOM,515,WEST COAST RD,04 TO 06,68,NEW GENERATION,732,1980,1997,81,186000,254.1,West Coast Pride
1997-12,CLEMENTI,3 ROOM,515,WEST COAST RD,04 TO 06,82,NEW GENERATION,883,1980,1997,81,210000,237.83,West Coast Pride
1997-12,CLEMENTI,3 ROOM,518,WEST COAST RD,07 TO 09,68,NEW GENERATION,732,1980,1997,81,174000,237.7,West Coast Pride
1997-12,CLEMENTI,3 ROOM,519,WEST COAST RD,07 TO 09,68,NEW GENERATION,732,1980,1997,81,175000,239.07,West Coast Pride
1997-12,CLEMENTI,3 ROOM,519,WEST COAST RD,07 TO 09,82,NEW GENERATION,883,1980,1997,81,214000,242.36,West Coast Pride
1997-12,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,10 TO 12,67,NEW GENERATION,721,1979,1997,80,190000,263.52,West Coast Plaza
1997-12,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,01 TO 03,82,NEW GENERATION,883,1979,1997,80,210000,237.83,West Coast Plaza
1997-12,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,04 TO 06,67,NEW GENERATION,721,1979,1997,80,188000,260.75,West Coast Plaza
1997-12,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,10 TO 12,67,NEW GENERATION,721,1979,1997,80,173000,239.94,West Coast Plaza
1997-12,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,07 TO 09,67,NEW GENERATION,721,1979,1997,80,180000,249.65,West Coast Plaza
1997-12,CLEMENTI,3 ROOM,704,WEST COAST RD,04 TO 06,82,NEW GENERATION,883,1980,1997,81,195000,220.84,West Coast 700
1997-12,CLEMENTI,3 ROOM,729,CLEMENTI WEST ST 2,01 TO 03,68,NEW GENERATION,732,1983,1997,84,163000,222.68,West Coast 720
1997-12,CLEMENTI,3 ROOM,729,CLEMENTI WEST ST 2,07 TO 09,82,NEW GENERATION,883,1983,1997,84,220000,249.15,West Coast 720
1997-12,CLEMENTI,3 ROOM,729,CLEMENTI WEST ST 2,10 TO 12,82,NEW GENERATION,883,1983,1997,84,212000,240.09,West Coast 720
1997-12,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,07 TO 09,68,NEW GENERATION,732,1980,1997,81,183000,250,West Coast 700
1997-12,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,10 TO 12,82,NEW GENERATION,883,1980,1997,81,223000,252.55,West Coast 700
1997-12,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,07 TO 09,81,NEW GENERATION,872,1980,1997,81,236000,270.64,Clementi CC
1997-12,CLEMENTI,3 ROOM,377,CLEMENTI AVE 5,01 TO 03,67,NEW GENERATION,721,1980,1997,81,170000,235.78,Clementi CC
1997-12,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,10 TO 12,68,NEW GENERATION,732,1981,1997,82,183000,250,West Coast 715
1997-12,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,04 TO 06,68,NEW GENERATION,732,1981,1997,82,197500,269.81,West Coast 715
1997-12,CLEMENTI,3 ROOM,374,CLEMENTI AVE 4,10 TO 12,68,NEW GENERATION,732,1981,1997,82,199000,271.86,Clementi CC
1997-12,CLEMENTI,3 ROOM,374,CLEMENTI AVE 4,07 TO 09,68,NEW GENERATION,732,1981,1997,82,190000,259.56,Clementi CC
1998-01,CLEMENTI,3 ROOM,611,CLEMENTI WEST ST 1,07 TO 09,74,MODEL A,797,1983,1998,83,185000,232.12,West Coast Plaza
1998-01,CLEMENTI,3 ROOM,612,CLEMENTI WEST ST 1,01 TO 03,74,MODEL A,797,1983,1998,83,190000,238.39,West Coast Plaza
1998-01,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,07 TO 09,67,NEW GENERATION,721,1978,1998,78,166000,230.24,None
1998-01,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,07 TO 09,67,NEW GENERATION,721,1978,1998,78,203888,282.79,Clementi AYE
1998-01,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,10 TO 12,67,NEW GENERATION,721,1978,1998,78,180000,249.65,Clementi AYE
1998-01,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,07 TO 09,67,NEW GENERATION,721,1978,1998,78,185000,256.59,Clementi AYE
1998-01,CLEMENTI,3 ROOM,428,CLEMENTI AVE 3,07 TO 09,67,NEW GENERATION,721,1978,1998,78,186000,257.98,Clementi AYE
1998-01,CLEMENTI,3 ROOM,334,CLEMENTI AVE 2,07 TO 09,82,NEW GENERATION,883,1978,1998,78,237000,268.4,Clementi PeiTong
1998-01,CLEMENTI,3 ROOM,331,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1998,78,203000,281.55,Clementi PeiTong
1998-01,CLEMENTI,3 ROOM,331,CLEMENTI AVE 2,04 TO 06,82,NEW GENERATION,883,1978,1998,78,224000,253.68,Clementi PeiTong
1998-01,CLEMENTI,3 ROOM,330,CLEMENTI AVE 2,04 TO 06,82,NEW GENERATION,883,1978,1998,78,231000,261.61,Clementi PeiTong
1998-01,CLEMENTI,3 ROOM,329,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1998,78,192000,266.3,Clementi PeiTong
1998-01,CLEMENTI,3 ROOM,329,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1998,78,188000,260.75,Clementi PeiTong
1998-01,CLEMENTI,3 ROOM,327,CLEMENTI AVE 5,04 TO 06,82,NEW GENERATION,883,1978,1998,78,260000,294.45,Clementi PeiTong
1998-01,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,01 TO 03,67,NEW GENERATION,721,1978,1998,78,160000,221.91,Clementi Ave2
1998-01,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,01 TO 03,82,NEW GENERATION,883,1978,1998,78,235000,266.14,Clementi Ave2
1998-01,CLEMENTI,3 ROOM,312,CLEMENTI AVE 4,04 TO 06,81,NEW GENERATION,872,1978,1998,78,218000,250,None
1998-01,CLEMENTI,3 ROOM,312,CLEMENTI AVE 4,07 TO 09,81,NEW GENERATION,872,1978,1998,78,216000,247.71,None
1998-01,CLEMENTI,3 ROOM,311,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1978,1998,78,160000,221.91,None
1998-01,CLEMENTI,3 ROOM,434,CLEMENTI AVE 3,04 TO 06,67,NEW GENERATION,721,1978,1998,78,180000,249.65,Clementi AYE
1998-01,CLEMENTI,3 ROOM,433,CLEMENTI AVE 3,01 TO 03,67,NEW GENERATION,721,1978,1998,78,174000,241.33,Clementi AYE
1998-01,CLEMENTI,3 ROOM,433,CLEMENTI AVE 3,13 TO 15,67,NEW GENERATION,721,1978,1998,78,182000,252.43,Clementi AYE
1998-01,CLEMENTI,3 ROOM,432,CLEMENTI AVE 3,04 TO 06,67,NEW GENERATION,721,1978,1998,78,198000,274.62,Clementi AYE
1998-01,CLEMENTI,3 ROOM,432,CLEMENTI AVE 3,01 TO 03,99,NEW GENERATION,1066,1978,1998,78,240000,225.14,Clementi AYE
1998-01,CLEMENTI,3 ROOM,432,CLEMENTI AVE 3,10 TO 12,82,NEW GENERATION,883,1978,1998,78,236000,267.27,Clementi AYE
1998-01,CLEMENTI,3 ROOM,506,WEST COAST DR,01 TO 03,82,NEW GENERATION,883,1978,1998,78,205000,232.16,West Coast Vista
1998-01,CLEMENTI,3 ROOM,507,WEST COAST DR,07 TO 09,67,NEW GENERATION,721,1978,1998,78,176000,244.11,West Coast Vista
1998-01,CLEMENTI,3 ROOM,508,WEST COAST DR,10 TO 12,67,NEW GENERATION,721,1978,1998,78,190000,263.52,West Coast Vista
1998-01,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,04 TO 06,67,NEW GENERATION,721,1978,1998,78,162000,224.69,None
1998-01,CLEMENTI,3 ROOM,307,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1979,1998,79,182000,252.43,Clementi Meadows
1998-01,CLEMENTI,3 ROOM,345,CLEMENTI AVE 5,04 TO 06,82,NEW GENERATION,883,1979,1998,79,208000,235.56,Orange Valley
1998-01,CLEMENTI,3 ROOM,514,WEST COAST RD,04 TO 06,68,NEW GENERATION,732,1980,1998,80,150000,204.92,West Coast Pride
1998-01,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,01 TO 03,67,NEW GENERATION,721,1979,1998,79,180000,249.65,West Coast Plaza
1998-01,CLEMENTI,3 ROOM,607,CLEMENTI WEST ST 1,04 TO 06,67,NEW GENERATION,721,1979,1998,79,165000,228.85,West Coast Plaza
1998-01,CLEMENTI,3 ROOM,607,CLEMENTI WEST ST 1,04 TO 06,67,NEW GENERATION,721,1979,1998,79,177000,245.49,West Coast Plaza
1998-01,CLEMENTI,3 ROOM,607,CLEMENTI WEST ST 1,01 TO 03,82,NEW GENERATION,883,1979,1998,79,240000,271.8,West Coast Plaza
1998-01,CLEMENTI,3 ROOM,702,WEST COAST RD,04 TO 06,67,NEW GENERATION,721,1980,1998,80,180000,249.65,West Coast 700
1998-01,CLEMENTI,3 ROOM,703,WEST COAST RD,10 TO 12,82,NEW GENERATION,883,1980,1998,80,208000,235.56,West Coast 700
1998-01,CLEMENTI,3 ROOM,703,WEST COAST RD,13 TO 15,82,NEW GENERATION,883,1980,1998,80,230000,260.48,West Coast 700
1998-01,CLEMENTI,3 ROOM,704,WEST COAST RD,10 TO 12,82,NEW GENERATION,883,1980,1998,80,198000,224.24,West Coast 700
1998-01,CLEMENTI,3 ROOM,449,CLEMENTI AVE 3,04 TO 06,68,NEW GENERATION,732,1980,1998,80,185000,252.73,Clementi Town Centre
1998-01,CLEMENTI,3 ROOM,714,CLEMENTI WEST ST 2,04 TO 06,67,NEW GENERATION,721,1980,1998,80,180000,249.65,West Coast 715
1998-01,CLEMENTI,3 ROOM,711,CLEMENTI WEST ST 2,10 TO 12,67,NEW GENERATION,721,1980,1998,80,186000,257.98,West Coast 700
1998-01,CLEMENTI,3 ROOM,729,CLEMENTI WEST ST 2,04 TO 06,82,NEW GENERATION,883,1983,1998,83,206000,233.3,West Coast 720
1998-01,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,01 TO 03,68,NEW GENERATION,732,1980,1998,80,165000,225.41,West Coast 700
1998-01,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,07 TO 09,68,NEW GENERATION,732,1984,1998,84,192000,262.3,West Coast 700
1998-01,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,01 TO 03,82,NEW GENERATION,883,1980,1998,80,200000,226.5,Clementi CC
1998-01,CLEMENTI,3 ROOM,377,CLEMENTI AVE 5,07 TO 09,81,NEW GENERATION,872,1980,1998,80,231000,264.91,Clementi CC
1998-01,CLEMENTI,3 ROOM,379,CLEMENTI AVE 5,01 TO 03,67,NEW GENERATION,721,1980,1998,80,185000,256.59,Clementi CC
1998-01,CLEMENTI,3 ROOM,379,CLEMENTI AVE 5,04 TO 06,81,NEW GENERATION,872,1980,1998,80,235500,270.07,Clementi CC
1998-01,CLEMENTI,3 ROOM,374,CLEMENTI AVE 4,10 TO 12,68,NEW GENERATION,732,1981,1998,81,196000,267.76,Clementi CC
1998-01,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,07 TO 09,82,NEW GENERATION,883,1981,1998,81,225000,254.81,Clementi CC
1998-01,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,04 TO 06,82,NEW GENERATION,883,1981,1998,81,224000,253.68,Clementi CC
1998-02,CLEMENTI,3 ROOM,611,CLEMENTI WEST ST 1,07 TO 09,77,MODEL A,829,1983,1998,83,180000,217.13,West Coast Plaza
1998-02,CLEMENTI,3 ROOM,611,CLEMENTI WEST ST 1,04 TO 06,74,MODEL A,797,1983,1998,83,175000,219.57,West Coast Plaza
1998-02,CLEMENTI,3 ROOM,510,WEST COAST DR,13 TO 15,82,NEW GENERATION,883,1978,1998,78,215000,243.49,West Coast Vista
1998-02,CLEMENTI,3 ROOM,510,WEST COAST DR,10 TO 12,67,NEW GENERATION,721,1978,1998,78,180000,249.65,West Coast Vista
1998-02,CLEMENTI,3 ROOM,407,CLEMENTI AVE 1,13 TO 15,67,NEW GENERATION,721,1978,1998,78,187000,259.36,None
1998-02,CLEMENTI,3 ROOM,362,CLEMENTI AVE 2,01 TO 03,82,NEW GENERATION,883,1978,1998,78,205500,232.73,Clementi Ave2
1998-02,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,01 TO 03,67,NEW GENERATION,721,1978,1998,78,166000,230.24,Clementi Ave2
1998-02,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,10 TO 12,81,NEW GENERATION,872,1978,1998,78,213000,244.27,Clementi Ave2
1998-02,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,13 TO 15,67,NEW GENERATION,721,1978,1998,78,175000,242.72,None
1998-02,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,07 TO 09,82,NEW GENERATION,883,1978,1998,78,208000,235.56,None
1998-02,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,04 TO 06,67,NEW GENERATION,721,1978,1998,78,170000,235.78,None
1998-02,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,01 TO 03,67,NEW GENERATION,721,1978,1998,78,170000,235.78,Clementi AYE
1998-02,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,01 TO 03,81,NEW GENERATION,872,1978,1998,78,205000,235.09,Clementi AYE
1998-02,CLEMENTI,3 ROOM,428,CLEMENTI AVE 3,07 TO 09,81,NEW GENERATION,872,1978,1998,78,202000,231.65,Clementi AYE
1998-02,CLEMENTI,3 ROOM,427,CLEMENTI AVE 3,10 TO 12,82,NEW GENERATION,883,1978,1998,78,216000,244.62,Clementi AYE
1998-02,CLEMENTI,3 ROOM,426,CLEMENTI AVE 3,07 TO 09,67,NEW GENERATION,721,1978,1998,78,180000,249.65,Clementi AYE
1998-02,CLEMENTI,3 ROOM,334,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1998,78,165000,228.85,Clementi PeiTong
1998-02,CLEMENTI,3 ROOM,323,CLEMENTI AVE 5,10 TO 12,67,NEW GENERATION,721,1978,1998,78,175000,242.72,Clementi PeiTong
1998-02,CLEMENTI,3 ROOM,314,CLEMENTI AVE 4,01 TO 03,67,NEW GENERATION,721,1978,1998,78,195000,270.46,None
1998-02,CLEMENTI,3 ROOM,313,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1978,1998,78,188000,260.75,None
1998-02,CLEMENTI,3 ROOM,352,CLEMENTI AVE 2,04 TO 06,82,NEW GENERATION,883,1978,1998,78,208000,235.56,Clementi Ave2
1998-02,CLEMENTI,3 ROOM,354,CLEMENTI AVE 2,01 TO 03,67,NEW GENERATION,721,1979,1998,79,168800,234.12,Clementi Ave2
1998-02,CLEMENTI,3 ROOM,354,CLEMENTI AVE 2,04 TO 06,82,NEW GENERATION,883,1979,1998,79,202500,229.33,Clementi Ave2
1998-02,CLEMENTI,3 ROOM,435,CLEMENTI AVE 3,01 TO 03,67,NEW GENERATION,721,1978,1998,78,180000,249.65,Clementi AYE
1998-02,CLEMENTI,3 ROOM,434,CLEMENTI AVE 3,10 TO 12,67,NEW GENERATION,721,1978,1998,78,171000,237.17,Clementi AYE
1998-02,CLEMENTI,3 ROOM,432,CLEMENTI AVE 3,10 TO 12,67,NEW GENERATION,721,1978,1998,78,180000,249.65,Clementi AYE
1998-02,CLEMENTI,3 ROOM,507,WEST COAST DR,04 TO 06,67,NEW GENERATION,721,1978,1998,78,168000,233.01,West Coast Vista
1998-02,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,07 TO 09,67,NEW GENERATION,721,1978,1998,78,180000,249.65,None
1998-02,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,04 TO 06,67,NEW GENERATION,721,1978,1998,78,166000,230.24,None
1998-02,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,01 TO 03,82,NEW GENERATION,883,1978,1998,78,205000,232.16,None
1998-02,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,01 TO 03,67,NEW GENERATION,721,1978,1998,78,166000,230.24,None
1998-02,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,04 TO 06,67,NEW GENERATION,721,1978,1998,78,177000,245.49,None
1998-02,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,07 TO 09,67,NEW GENERATION,721,1978,1998,78,175000,242.72,None
1998-02,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1979,1998,79,182500,253.12,Clementi Meadows
1998-02,CLEMENTI,3 ROOM,309,CLEMENTI AVE 4,10 TO 12,67,NEW GENERATION,721,1980,1998,80,198000,274.62,Clementi Meadows
1998-02,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1979,1998,79,192000,266.3,Clementi Meadows
1998-02,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1979,1998,79,192000,266.3,Clementi Meadows
1998-02,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,10 TO 12,67,NEW GENERATION,721,1979,1998,79,192000,266.3,Clementi Meadows
1998-02,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,10 TO 12,82,NEW GENERATION,883,1979,1998,79,223000,252.55,Clementi Meadows
1998-02,CLEMENTI,3 ROOM,304,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1979,1998,79,188000,260.75,Clementi Meadows
1998-02,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,07 TO 09,67,NEW GENERATION,721,1979,1998,79,185000,256.59,Clementi Meadows
1998-02,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,04 TO 06,67,NEW GENERATION,721,1979,1998,79,153800,213.31,Clementi Meadows
1998-02,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,07 TO 09,67,NEW GENERATION,721,1979,1998,79,176000,244.11,Orange Valley
1998-02,CLEMENTI,3 ROOM,431,CLEMENTI AVE 3,04 TO 06,67,NEW GENERATION,721,1979,1998,79,176000,244.11,Clementi AYE
1998-02,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,10 TO 12,67,NEW GENERATION,721,1979,1998,79,188000,260.75,Clementi AYE
1998-02,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,04 TO 06,67,NEW GENERATION,721,1979,1998,79,183000,253.81,Clementi AYE
1998-02,CLEMENTI,3 ROOM,339,CLEMENTI AVE 5,10 TO 12,67,NEW GENERATION,721,1979,1998,79,181000,251.04,Orange Valley
1998-02,CLEMENTI,3 ROOM,339,CLEMENTI AVE 5,07 TO 09,67,NEW GENERATION,721,1979,1998,79,180000,249.65,Orange Valley
1998-02,CLEMENTI,3 ROOM,513,WEST COAST RD,01 TO 03,68,NEW GENERATION,732,1980,1998,80,157000,214.48,West Coast Pride
1998-02,CLEMENTI,3 ROOM,515,WEST COAST RD,07 TO 09,68,NEW GENERATION,732,1980,1998,80,185000,252.73,West Coast Pride
1998-02,CLEMENTI,3 ROOM,515,WEST COAST RD,10 TO 12,68,NEW GENERATION,732,1980,1998,80,162000,221.31,West Coast Pride
1998-02,CLEMENTI,3 ROOM,518,WEST COAST RD,04 TO 06,68,NEW GENERATION,732,1980,1998,80,171000,233.61,West Coast Pride
1998-02,CLEMENTI,3 ROOM,520,WEST COAST RD,10 TO 12,67,NEW GENERATION,721,1986,1998,86,187000,259.36,West Coast Pride
1998-02,CLEMENTI,3 ROOM,520,WEST COAST RD,01 TO 03,67,NEW GENERATION,721,1986,1998,86,150000,208.04,West Coast Pride
1998-02,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,01 TO 03,67,NEW GENERATION,721,1979,1998,79,158000,219.14,West Coast Plaza
1998-02,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,10 TO 12,67,NEW GENERATION,721,1979,1998,79,206000,285.71,West Coast Plaza
1998-02,CLEMENTI,3 ROOM,701,WEST COAST RD,04 TO 06,67,NEW GENERATION,721,1980,1998,80,170000,235.78,West Coast 700
1998-02,CLEMENTI,3 ROOM,703,WEST COAST RD,04 TO 06,67,NEW GENERATION,721,1980,1998,80,180000,249.65,West Coast 700
1998-02,CLEMENTI,3 ROOM,445,CLEMENTI AVE 3,04 TO 06,68,NEW GENERATION,732,1980,1998,80,179000,244.54,Clementi Town Centre
1998-02,CLEMENTI,3 ROOM,711,CLEMENTI WEST ST 2,10 TO 12,67,NEW GENERATION,721,1980,1998,80,180000,249.65,West Coast 700
1998-02,CLEMENTI,3 ROOM,705,CLEMENTI WEST ST 2,10 TO 12,82,NEW GENERATION,883,1980,1998,80,188000,212.91,West Coast 700
1998-02,CLEMENTI,3 ROOM,730,CLEMENTI WEST ST 2,01 TO 03,68,NEW GENERATION,732,1980,1998,80,166000,226.78,West Coast 720
1998-02,CLEMENTI,3 ROOM,729,CLEMENTI WEST ST 2,01 TO 03,68,NEW GENERATION,732,1983,1998,83,155000,211.75,West Coast 720
1998-02,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,07 TO 09,68,NEW GENERATION,732,1980,1998,80,192000,262.3,West Coast 700
1998-02,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,07 TO 09,68,NEW GENERATION,732,1980,1998,80,170000,232.24,West Coast 700
1998-02,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,10 TO 12,82,NEW GENERATION,883,1980,1998,80,210000,237.83,West Coast 700
1998-02,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,04 TO 06,82,NEW GENERATION,883,1980,1998,80,218000,246.89,West Coast 700
1998-02,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,04 TO 06,68,NEW GENERATION,732,1984,1998,84,160000,218.58,West Coast 700
1998-02,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,04 TO 06,82,NEW GENERATION,883,1984,1998,84,226000,255.95,West Coast 700
1998-02,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,07 TO 09,68,NEW GENERATION,732,1984,1998,84,175000,239.07,West Coast 700
1998-02,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,10 TO 12,67,NEW GENERATION,721,1980,1998,80,188000,260.75,Clementi CC
1998-02,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,04 TO 06,68,NEW GENERATION,732,1981,1998,81,161000,219.95,West Coast 715
1998-03,CLEMENTI,3 ROOM,611,CLEMENTI WEST ST 1,07 TO 09,74,MODEL A,797,1983,1998,83,180000,225.85,West Coast Plaza
1998-03,CLEMENTI,3 ROOM,509,WEST COAST DR,04 TO 06,67,NEW GENERATION,721,1978,1998,78,170000,235.78,West Coast Vista
1998-03,CLEMENTI,3 ROOM,510,WEST COAST DR,10 TO 12,82,NEW GENERATION,883,1978,1998,78,194000,219.71,West Coast Vista
1998-03,CLEMENTI,3 ROOM,510,WEST COAST DR,13 TO 15,67,NEW GENERATION,721,1978,1998,78,150000,208.04,West Coast Vista
1998-03,CLEMENTI,3 ROOM,362,CLEMENTI AVE 2,04 TO 06,82,NEW GENERATION,883,1978,1998,78,215000,243.49,Clementi Ave2
1998-03,CLEMENTI,3 ROOM,362,CLEMENTI AVE 2,07 TO 09,67,NEW GENERATION,721,1978,1998,78,185000,256.59,Clementi Ave2
1998-03,CLEMENTI,3 ROOM,363,CLEMENTI AVE 2,01 TO 03,82,NEW GENERATION,883,1978,1998,78,195000,220.84,Clementi Ave2
1998-03,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,04 TO 06,81,NEW GENERATION,872,1978,1998,78,190000,217.89,Clementi Ave2
1998-03,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1998,78,173000,239.94,Clementi Ave2
1998-03,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,10 TO 12,82,NEW GENERATION,883,1978,1998,78,199000,225.37,Clementi Ave2
1998-03,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,07 TO 09,67,NEW GENERATION,721,1978,1998,78,163000,226.07,None
1998-03,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,04 TO 06,67,NEW GENERATION,721,1978,1998,78,178500,247.57,Clementi AYE
1998-03,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,07 TO 09,81,NEW GENERATION,872,1978,1998,78,218000,250,Clementi AYE
1998-03,CLEMENTI,3 ROOM,427,CLEMENTI AVE 3,04 TO 06,67,NEW GENERATION,721,1978,1998,78,175000,242.72,Clementi AYE
1998-03,CLEMENTI,3 ROOM,427,CLEMENTI AVE 3,10 TO 12,67,NEW GENERATION,721,1978,1998,78,185000,256.59,Clementi AYE
1998-03,CLEMENTI,3 ROOM,331,CLEMENTI AVE 2,01 TO 03,67,NEW GENERATION,721,1978,1998,78,168000,233.01,Clementi PeiTong
1998-03,CLEMENTI,3 ROOM,330,CLEMENTI AVE 2,04 TO 06,67,NEW GENERATION,721,1978,1998,78,180000,249.65,Clementi PeiTong
1998-03,CLEMENTI,3 ROOM,330,CLEMENTI AVE 2,10 TO 12,82,NEW GENERATION,883,1978,1998,78,235000,266.14,Clementi PeiTong
1998-03,CLEMENTI,3 ROOM,329,CLEMENTI AVE 2,10 TO 12,72,NEW GENERATION,775,1978,1998,78,200000,258.06,Clementi PeiTong
1998-03,CLEMENTI,3 ROOM,329,CLEMENTI AVE 2,04 TO 06,82,NEW GENERATION,883,1978,1998,78,197000,223.1,Clementi PeiTong
1998-03,CLEMENTI,3 ROOM,335,CLEMENTI AVE 2,10 TO 12,67,NEW GENERATION,721,1978,1998,78,175000,242.72,Clementi PeiTong
1998-03,CLEMENTI,3 ROOM,322,CLEMENTI AVE 5,07 TO 09,67,NEW GENERATION,721,1978,1998,78,190000,263.52,Clementi PeiTong
1998-03,CLEMENTI,3 ROOM,321,CLEMENTI AVE 5,01 TO 03,67,NEW GENERATION,721,1978,1998,78,168000,233.01,Clementi PeiTong
1998-03,CLEMENTI,3 ROOM,325,CLEMENTI AVE 5,04 TO 06,67,NEW GENERATION,721,1978,1998,78,170000,235.78,Clementi PeiTong
