month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,Area sqft,lease_commence_date,Year,remaining_lease,resale_price,Price psf,precinct
1998-07,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,10 TO 12,68,IMPROVED,732,1968,1998,69,195000,266.393442622951,Toa Payoh Vista
1998-07,TOA PAYOH,3 ROOM,119,LOR 1 TOA PAYOH,01 TO 03,64,IMPROVED,689,1968,1998,69,163000,236.574746008708,Toa Payoh View
1998-07,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,01 TO 03,68,IMPROVED,732,1970,1998,71,150388,205.448087431694,Toa Payoh Palm Spring
1998-07,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,04 TO 06,68,IMPROVED,732,1970,1998,71,155500,212.431693989071,Toa Payoh Palm Spring
1998-07,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,13 TO 15,78,IMPROVED,840,1970,1998,71,170000,202.380952380952,Toa Payoh Palm Spring
1998-07,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1969,1998,70,155000,214.97919556172,Kim Keat Court
1998-07,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,01 TO 03,67,IMPROVED,721,1969,1998,70,167000,231.622746185853,Kim Keat Court
1998-07,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1998,70,175000,242.718446601942,Kim Keat Court
1998-07,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,01 TO 03,66,IMPROVED,710,1969,1998,70,180000,253.521126760563,Kim Keat Court
1998-07,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1998,70,173000,239.94452149792,Kim Keat Court
1998-07,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,10 TO 12,67,IMPROVED,721,1969,1998,70,171000,237.170596393897,Kim Keat Court
1998-07,TOA PAYOH,3 ROOM,166,LOR 1 TOA PAYOH,04 TO 06,60,IMPROVED,646,1969,1998,70,154000,238.390092879257,None
1998-07,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1998,71,160000,221.914008321775,East Payoh Spring
1998-07,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1998,71,155000,214.97919556172,Toa Payoh View
1998-07,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1998,71,170000,235.783633841886,Toa Payoh View
1998-07,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,16 TO 18,67,IMPROVED,721,1970,1998,71,138500,192.094313453537,Toa Payoh View
1998-07,TOA PAYOH,3 ROOM,30,LOR 5 TOA PAYOH,04 TO 06,60,IMPROVED,646,1970,1998,71,139000,215.170278637771,None
1998-07,TOA PAYOH,3 ROOM,8,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1998,71,160800,226.478873239437,Toa Payoh Court
1998-07,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1998,71,145000,201.109570041609,Kim Keat Palm
1998-07,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1998,71,154000,216.901408450704,Toa Payoh Court
1998-07,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1998,72,170000,235.783633841886,Toa Payoh East
1998-07,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,10 TO 12,67,IMPROVED,721,1971,1998,72,153000,212.205270457698,Toa Payoh East
1998-07,TOA PAYOH,3 ROOM,27,TOA PAYOH EAST,01 TO 03,67,IMPROVED,721,1971,1998,72,140000,194.174757281553,Toa Payoh East
1998-07,TOA PAYOH,3 ROOM,27,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1998,72,143000,198.335644937587,Toa Payoh East
1998-07,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1971,1998,72,156000,216.366158113731,Kim Keat Palm
1998-07,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,16 TO 18,67,IMPROVED,721,1971,1998,72,163000,226.074895977809,Kim Keat Palm
1998-07,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,10 TO 12,77,IMPROVED,829,1971,1998,72,171000,206.27261761158,Kim Keat Palm
1998-07,TOA PAYOH,3 ROOM,85A,LOR 4 TOA PAYOH,04 TO 06,68,IMPROVED,732,1972,1998,73,163000,222.677595628415,Toa Payoh Eighties
1998-07,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,13 TO 15,68,IMPROVED,732,1972,1998,73,166000,226.775956284153,Toa Payoh Eighties
1998-07,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1972,1998,73,165000,235.714285714286,Toa Payoh Green
1998-07,TOA PAYOH,3 ROOM,169,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1972,1998,73,160000,228.571428571429,Toa Payoh Green
1998-07,TOA PAYOH,3 ROOM,169,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1972,1998,73,160000,228.571428571429,Toa Payoh Green
1998-07,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,07 TO 09,66,IMPROVED,710,1972,1998,73,162000,228.169014084507,Toa Payoh Green
1998-07,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,07 TO 09,66,IMPROVED,710,1972,1998,73,165000,232.394366197183,Toa Payoh Green
1998-07,TOA PAYOH,3 ROOM,199,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1982,1998,83,146000,208.571428571429,Toa Payoh Spring
1998-07,TOA PAYOH,3 ROOM,199,TOA PAYOH NTH,10 TO 12,65,IMPROVED,700,1982,1998,83,130000,185.714285714286,Toa Payoh Spring
1998-07,TOA PAYOH,3 ROOM,199,TOA PAYOH NTH,04 TO 06,76,IMPROVED,818,1982,1998,83,172000,210.268948655257,Toa Payoh Spring
1998-07,TOA PAYOH,3 ROOM,203,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1982,1998,83,138000,197.142857142857,Toa Payoh Spring
1998-07,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1998,74,153000,215.492957746479,Kim Keat View
1998-07,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1998,74,143000,201.408450704225,Kim Keat View
1998-07,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1998,74,159000,223.943661971831,Kim Keat View
1998-07,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,04 TO 06,65,IMPROVED,700,1973,1998,74,145000,207.142857142857,Toa Payoh North
1998-07,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1973,1998,74,175000,250,Toa Payoh North
1998-07,TOA PAYOH,3 ROOM,206,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1973,1998,74,159000,227.142857142857,Toa Payoh North
1998-07,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,10 TO 12,65,IMPROVED,700,1973,1998,74,171000,244.285714285714,Toa Payoh North
1998-07,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,04 TO 06,65,IMPROVED,700,1973,1998,74,160000,228.571428571429,Toa Payoh North
1998-07,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,16 TO 18,63,STANDARD,678,1983,1998,84,138000,203.53982300885,East Payoh Palm
1998-07,TOA PAYOH,3 ROOM,47,LOR 6 TOA PAYOH,01 TO 03,67,STANDARD,721,1969,1998,70,145000,201.109570041609,East Payoh Spring
1998-07,TOA PAYOH,3 ROOM,70,LOR 4 TOA PAYOH,04 TO 06,64,STANDARD,689,1969,1998,70,135000,195.936139332366,Toa Payoh Vista
1998-07,TOA PAYOH,3 ROOM,70,LOR 4 TOA PAYOH,04 TO 06,64,STANDARD,689,1969,1998,70,132000,191.582002902758,Toa Payoh Vista
1998-07,TOA PAYOH,3 ROOM,57,LOR 5 TOA PAYOH,01 TO 03,61,STANDARD,657,1973,1998,74,143000,217.65601217656,Toa Payoh Vista
1998-07,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,04 TO 06,61,STANDARD,657,1973,1998,74,139000,211.567732115677,Toa Payoh Vista
1998-07,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,07 TO 09,61,STANDARD,657,1973,1998,74,146000,222.222222222222,Toa Payoh Vista
1998-07,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,10 TO 12,62,STANDARD,667,1973,1998,74,136000,203.898050974513,Toa Payoh Vista
1998-07,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,04 TO 06,62,STANDARD,667,1973,1998,74,134000,200.899550224888,Toa Payoh Vista
1998-08,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,01 TO 03,65,IMPROVED,700,1976,1998,77,148000,211.428571428571,Toa Payoh Eight
1998-08,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,01 TO 03,65,IMPROVED,700,1976,1998,77,152000,217.142857142857,Toa Payoh Eight
1998-08,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1967,1998,68,150000,214.285714285714,Toa Payoh North
1998-08,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,01 TO 03,66,IMPROVED,710,1970,1998,71,158000,222.535211267606,Toa Payoh North
1998-08,TOA PAYOH,3 ROOM,111,LOR 1 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1998,71,162500,228.87323943662,Toa Payoh North
1998-08,TOA PAYOH,3 ROOM,117,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1968,1998,69,170000,242.857142857143,Toa Payoh View
1998-08,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1968,1998,69,190000,271.428571428571,Toa Payoh View
1998-08,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,04 TO 06,68,IMPROVED,732,1970,1998,71,150000,204.918032786885,Toa Payoh Palm Spring
1998-08,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1969,1998,70,162000,224.687933425797,Kim Keat Court
1998-08,TOA PAYOH,3 ROOM,166,LOR 1 TOA PAYOH,07 TO 09,60,IMPROVED,646,1969,1998,70,168000,260.061919504644,None
1998-08,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,77,IMPROVED,829,1970,1998,71,174000,209.891435464415,East Payoh Spring
1998-08,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1998,71,156000,216.366158113731,East Payoh Spring
1998-08,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1998,71,149000,206.657420249653,Toa Payoh View
1998-08,TOA PAYOH,3 ROOM,125,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1998,71,159000,220.527045769764,Toa Payoh View
1998-08,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,04 TO 06,68,IMPROVED,732,1969,1998,70,155000,211.748633879781,Kim Keat Court
1998-08,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,10 TO 12,68,IMPROVED,732,1969,1998,70,157000,214.48087431694,Kim Keat Court
1998-08,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,04 TO 06,68,IMPROVED,732,1969,1998,70,158800,216.939890710382,Kim Keat Court
1998-08,TOA PAYOH,3 ROOM,18,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1998,71,162000,224.687933425797,Kim Keat Palm
1998-08,TOA PAYOH,3 ROOM,23,TOA PAYOH EAST,10 TO 12,67,IMPROVED,721,1970,1998,71,149000,206.657420249653,Kim Keat Palm
1998-08,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1998,71,155000,218.30985915493,Toa Payoh Court
1998-08,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1998,71,158000,222.535211267606,Toa Payoh Court
1998-08,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,04 TO 06,67,IMPROVED,721,1971,1998,72,157000,217.753120665742,Toa Payoh East
1998-08,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,01 TO 03,66,IMPROVED,710,1971,1998,72,146000,205.633802816901,Toa Payoh East
1998-08,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,19 TO 21,67,IMPROVED,721,1971,1998,72,160000,221.914008321775,Kim Keat Palm
1998-08,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1971,1998,72,157000,217.753120665742,Kim Keat Palm
1998-08,TOA PAYOH,3 ROOM,83,LOR 2 TOA PAYOH,07 TO 09,67,IMPROVED,721,1971,1998,72,160000,221.914008321775,Toa Payoh Eighties
1998-08,TOA PAYOH,3 ROOM,83,LOR 2 TOA PAYOH,07 TO 09,67,IMPROVED,721,1971,1998,72,156000,216.366158113731,Toa Payoh Eighties
1998-08,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,01 TO 03,67,IMPROVED,721,1971,1998,72,164000,227.46185852982,Toa Payoh Sapphire
1998-08,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1971,1998,72,159000,220.527045769764,Toa Payoh Sapphire
1998-08,TOA PAYOH,3 ROOM,85A,LOR 4 TOA PAYOH,13 TO 15,68,IMPROVED,732,1972,1998,73,164000,224.043715846995,Toa Payoh Eighties
1998-08,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,22 TO 24,68,IMPROVED,732,1972,1998,73,171000,233.606557377049,Toa Payoh Eighties
1998-08,TOA PAYOH,3 ROOM,158,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1972,1998,73,152000,217.142857142857,Toa Payoh Green
1998-08,TOA PAYOH,3 ROOM,177,TOA PAYOH CTRL,01 TO 03,67,IMPROVED,721,1972,1998,73,167000,231.622746185853,Toa Payoh Central
1998-08,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1972,1998,73,165000,235.714285714286,Toa Payoh Green
1998-08,TOA PAYOH,3 ROOM,174,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1972,1998,73,160000,228.571428571429,Toa Payoh Green
1998-08,TOA PAYOH,3 ROOM,174,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1972,1998,73,146000,208.571428571429,Toa Payoh Green
1998-08,TOA PAYOH,3 ROOM,174,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1972,1998,73,167000,238.571428571429,Toa Payoh Green
1998-08,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,04 TO 06,66,IMPROVED,710,1972,1998,73,153000,215.492957746479,Toa Payoh Green
1998-08,TOA PAYOH,3 ROOM,199,TOA PAYOH NTH,04 TO 06,65,IMPROVED,700,1982,1998,83,153000,218.571428571429,Toa Payoh Spring
1998-08,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1998,74,145000,204.225352112676,Kim Keat View
1998-08,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1998,74,150000,211.267605633803,Kim Keat View
1998-08,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,IMPROVED,710,1973,1998,74,148000,208.450704225352,Kim Keat View
1998-08,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1973,1998,74,167000,238.571428571429,Toa Payoh North
1998-08,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,04 TO 06,65,IMPROVED,700,1973,1998,74,152000,217.142857142857,Toa Payoh North
1998-08,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1973,1998,74,152500,217.857142857143,Toa Payoh North
1998-08,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1973,1998,74,174000,248.571428571429,Toa Payoh North
1998-08,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,10 TO 12,65,IMPROVED,700,1973,1998,74,161000,230,Toa Payoh North
1998-08,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,16 TO 18,63,STANDARD,678,1983,1998,84,146800,216.519174041298,East Payoh Palm
1998-08,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,13 TO 15,73,STANDARD,786,1983,1998,84,170000,216.284987277354,East Payoh Palm
1998-08,TOA PAYOH,3 ROOM,94,LOR 4 TOA PAYOH,01 TO 03,60,STANDARD,646,1967,1998,68,140000,216.71826625387,Toa Payoh Palm Spring
1998-08,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,01 TO 03,64,STANDARD,689,1969,1998,70,138300,200.725689404935,Toa Payoh Vista
1998-08,TOA PAYOH,3 ROOM,70,LOR 4 TOA PAYOH,01 TO 03,64,STANDARD,689,1969,1998,70,145000,210.44992743106,Toa Payoh Vista
1998-08,TOA PAYOH,3 ROOM,71,LOR 4 TOA PAYOH,04 TO 06,58,STANDARD,624,1969,1998,70,138000,221.153846153846,Toa Payoh Vista
1998-08,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,01 TO 03,62,STANDARD,667,1973,1998,74,145000,217.391304347826,Toa Payoh Vista
1998-09,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,04 TO 06,65,IMPROVED,700,1976,1998,77,150000,214.285714285714,Toa Payoh Eight
1998-09,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,01 TO 03,65,IMPROVED,700,1976,1998,77,140000,200,Toa Payoh Eight
1998-09,TOA PAYOH,3 ROOM,61,LOR 5 TOA PAYOH,01 TO 03,65,IMPROVED,700,1967,1998,68,145000,207.142857142857,Toa Payoh Vista
1998-09,TOA PAYOH,3 ROOM,110,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1967,1998,68,175000,250,Toa Payoh North
1998-09,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1967,1998,68,166000,237.142857142857,Toa Payoh North
1998-09,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,01 TO 03,66,IMPROVED,710,1970,1998,71,152800,215.211267605634,Toa Payoh North
1998-09,TOA PAYOH,3 ROOM,111,LOR 1 TOA PAYOH,10 TO 12,66,IMPROVED,710,1970,1998,71,152000,214.084507042254,Toa Payoh North
1998-09,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1968,1998,69,190000,271.428571428571,Toa Payoh View
1998-09,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,07 TO 09,68,IMPROVED,732,1970,1998,71,152500,208.333333333333,Toa Payoh Palm Spring
1998-09,TOA PAYOH,3 ROOM,98,LOR 1 TOA PAYOH,07 TO 09,68,IMPROVED,732,1970,1998,71,155000,211.748633879781,Toa Payoh Palm Spring
1998-09,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,07 TO 09,68,IMPROVED,732,1970,1998,71,153000,209.016393442623,Toa Payoh Palm Spring
1998-09,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1998,70,169000,234.396671289875,Kim Keat Court
1998-09,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,01 TO 03,67,IMPROVED,721,1969,1998,70,180000,249.653259361997,Kim Keat Court
1998-09,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,01 TO 03,66,IMPROVED,710,1969,1998,70,152000,214.084507042254,Kim Keat Court
1998-09,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,01 TO 03,67,IMPROVED,721,1969,1998,70,158000,219.140083217753,Kim Keat Court
1998-09,TOA PAYOH,3 ROOM,167,LOR 1 TOA PAYOH,04 TO 06,60,IMPROVED,646,1969,1998,70,163000,252.321981424149,None
1998-09,TOA PAYOH,3 ROOM,167,LOR 1 TOA PAYOH,01 TO 03,60,IMPROVED,646,1969,1998,70,146000,226.006191950464,None
1998-09,TOA PAYOH,3 ROOM,167,LOR 1 TOA PAYOH,04 TO 06,60,IMPROVED,646,1969,1998,70,156000,241.486068111455,None
1998-09,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1998,71,157000,217.753120665742,East Payoh Spring
1998-09,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1998,71,155000,214.97919556172,East Payoh Spring
1998-09,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1998,71,153000,212.205270457698,Toa Payoh View
1998-09,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1998,71,154000,213.592233009709,Toa Payoh View
1998-09,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,01 TO 03,67,IMPROVED,721,1970,1998,71,145000,201.109570041609,Toa Payoh View
1998-09,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1998,71,147000,203.883495145631,Toa Payoh View
1998-09,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1998,71,163000,226.074895977809,Toa Payoh View
1998-09,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,01 TO 03,67,IMPROVED,721,1970,1998,71,142000,196.948682385576,Toa Payoh View
1998-09,TOA PAYOH,3 ROOM,30,LOR 5 TOA PAYOH,07 TO 09,60,IMPROVED,646,1970,1998,71,135500,209.752321981424,None
1998-09,TOA PAYOH,3 ROOM,30,LOR 5 TOA PAYOH,04 TO 06,60,IMPROVED,646,1970,1998,71,140000,216.71826625387,None
1998-09,TOA PAYOH,3 ROOM,30,LOR 5 TOA PAYOH,01 TO 03,60,IMPROVED,646,1970,1998,71,146000,226.006191950464,None
1998-09,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,10 TO 12,66,IMPROVED,710,1970,1998,71,155000,218.30985915493,Toa Payoh Court
1998-09,TOA PAYOH,3 ROOM,23,TOA PAYOH EAST,01 TO 03,67,IMPROVED,721,1970,1998,71,140000,194.174757281553,Kim Keat Palm
1998-09,TOA PAYOH,3 ROOM,23,TOA PAYOH EAST,04 TO 06,67,IMPROVED,721,1970,1998,71,155000,214.97919556172,Kim Keat Palm
1998-09,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1998,71,152000,210.818307905687,Kim Keat Palm
1998-09,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1998,71,153000,212.205270457698,Kim Keat Palm
1998-09,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,01 TO 03,65,IMPROVED,700,1970,1998,71,147000,210,Toa Payoh Court
1998-09,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1998,71,157000,221.12676056338,Toa Payoh Court
1998-09,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1998,72,145000,201.109570041609,Toa Payoh East
1998-09,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,04 TO 06,67,IMPROVED,721,1971,1998,72,141000,195.561719833565,Toa Payoh East
1998-09,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,10 TO 12,67,IMPROVED,721,1971,1998,72,165000,228.848821081831,Kim Keat Palm
1998-09,TOA PAYOH,3 ROOM,83,LOR 2 TOA PAYOH,04 TO 06,67,IMPROVED,721,1971,1998,72,158000,219.140083217753,Toa Payoh Eighties
1998-09,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1971,1998,72,157000,217.753120665742,Toa Payoh Sapphire
1998-09,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1971,1998,72,157000,217.753120665742,Toa Payoh Sapphire
1998-09,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,16 TO 18,68,IMPROVED,732,1972,1998,73,170000,232.24043715847,Toa Payoh Eighties
1998-09,TOA PAYOH,3 ROOM,169,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1972,1998,73,152000,217.142857142857,Toa Payoh Green
1998-09,TOA PAYOH,3 ROOM,174,LOR 1 TOA PAYOH,07 TO 09,76,IMPROVED,818,1972,1998,73,170000,207.823960880196,Toa Payoh Green
1998-09,TOA PAYOH,3 ROOM,203,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1982,1998,83,144000,205.714285714286,Toa Payoh Spring
1998-09,TOA PAYOH,3 ROOM,203,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1982,1998,83,158000,225.714285714286,Toa Payoh Spring
1998-09,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,IMPROVED,710,1973,1998,74,138000,194.366197183099,Kim Keat View
1998-09,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1998,74,155000,218.30985915493,Kim Keat View
1998-09,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1998,74,145000,204.225352112676,Kim Keat View
1998-09,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,01 TO 03,65,IMPROVED,700,1973,1998,74,153000,218.571428571429,Toa Payoh North
1998-09,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,10 TO 12,65,IMPROVED,700,1973,1998,74,165000,235.714285714286,Toa Payoh North
1998-09,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1973,1998,74,164500,235,Toa Payoh North
1998-09,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,10 TO 12,63,STANDARD,678,1983,1998,84,142000,209.439528023599,East Payoh Palm
1998-09,TOA PAYOH,3 ROOM,92,LOR 4 TOA PAYOH,04 TO 06,60,STANDARD,646,1967,1998,68,139500,215.94427244582,Toa Payoh Palm Spring
1998-09,TOA PAYOH,3 ROOM,70,LOR 4 TOA PAYOH,04 TO 06,64,STANDARD,689,1969,1998,70,138000,200.290275761974,Toa Payoh Vista
1998-09,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,04 TO 06,61,STANDARD,657,1973,1998,74,140000,213.089802130898,Toa Payoh Vista
1998-10,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,01 TO 03,66,IMPROVED,710,1981,1998,82,143000,201.408450704225,Toa Payoh Eight
1998-10,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,04 TO 06,66,IMPROVED,710,1981,1998,82,150000,211.267605633803,Toa Payoh Eight
